Pokemon Id,Pokedex Number,Pokemon Name,Alternate Form Name,Pokemon Weight,Primary Type,Secondary Type,Primary Ability,Secondary Ability,Hidden Ability,Special Event Ability,Health Stat,Attack Stat,Defense Stat,Special Attack Stat,Special Defense Stat,Speed Stat,Base Stat Total,Pre-Evolution Pokemon Id,Evolution Details
875,875,Eiscue,NULL,89,Ice,NULL,Ice Face,NULL,NULL,NULL,75,80,110,65,90,50,470,NULL,NULL
3016,875,Eiscue,Noice,89,Ice,NULL,Ice Face,NULL,NULL,NULL,75,80,70,65,50,130,470,NULL,NULL
876,876,Indeedee,NULL,28,Psychic,Normal,Inner Focus,Synchronize,Psychic Surge,NULL,60,65,55,105,95,95,475,NULL,NULL
3017,876,Indeedee,Female,28,Psychic,Normal,Own Tempo,Synchronize,Psychic Surge,NULL,70,55,65,95,105,85,475,NULL,NULL
877,877,Morpeko,NULL,3,Electric,Dark,Hunger Switch,NULL,NULL,NULL,58,95,58,70,58,97,436,NULL,NULL
878,878,Cufant,NULL,100,Steel,NULL,Sheer Force,NULL,Heavy Metal,NULL,72,80,49,40,49,40,330,NULL,NULL
879,879,Copperajah,NULL,650,Steel,NULL,Sheer Force,NULL,Heavy Metal,NULL,122,130,69,80,69,30,500,1475,Level 34
3020,879,Copperajah,Gigantamax,0,Steel,NULL,Sheer Force,NULL,Heavy Metal,NULL,122,130,69,80,69,30,500,NULL,NULL
880,880,Dracozolt,NULL,190,Electric,Dragon,Volt Absorb,Hustle,Sand Rush,NULL,90,100,90,80,70,75,505,NULL,NULL
881,881,Arctozolt,NULL,150,Electric,Ice,Volt Absorb,Static,Slush Rush,NULL,90,100,90,90,80,55,505,NULL,NULL
882,882,Dracovish,NULL,215,Water,Dragon,Water Absorb,Strong Jaw,Sand Rush,NULL,90,90,100,70,80,75,505,NULL,NULL
883,883,Arctovish,NULL,175,Water,Ice,Water Absorb,Ice Body,Slush Rush,NULL,90,90,100,80,90,55,505,NULL,NULL
884,884,Duraludon,NULL,40,Steel,Dragon,Light Metal,Heavy Metal,Stalwart,NULL,70,95,115,120,50,85,535,NULL,NULL
3025,884,Duraludon,Gigantamax,0,Steel,Dragon,Light Metal,Heavy Metal,Stalwart,NULL,70,95,115,120,50,85,535,NULL,NULL
885,885,Dreepy,NULL,2,Dragon,Ghost,Clear Body,Infiltrator,Cursed Body,NULL,28,60,30,40,30,82,270,NULL,NULL
886,886,Drakloak,NULL,11,Dragon,Ghost,Clear Body,Infiltrator,Cursed Body,NULL,68,80,50,60,50,102,410,1472,Level 50
887,887,Dragapult,NULL,50,Dragon,Ghost,Clear Body,Infiltrator,Cursed Body,NULL,88,120,75,100,75,142,600,1473,Level 60
888,888,Zacian,NULL,110,Fairy,NULL,Intrepid Sword,NULL,NULL,NULL,92,120,115,80,115,138,660,NULL,NULL
3029,888,Zacian,Crowned,355,Fairy,Steel,Intrepid Sword,NULL,NULL,NULL,92,150,115,80,115,148,700,NULL,NULL
889,889,Zamazenta,NULL,210,Fighting,NULL,Dauntless Shield,NULL,NULL,NULL,92,120,115,80,115,138,660,NULL,NULL
3030,889,Zamazenta,Crowned,785,Fighting,Steel,Dauntless Shield,NULL,NULL,NULL,92,120,140,80,140,128,700,NULL,NULL
890,890,Eternatus,NULL,950,Poison,Dragon,Pressure,NULL,NULL,NULL,140,85,95,145,95,130,690,NULL,NULL
3031,890,Eternatus,Eternamax,0,Poison,Dragon,Pressure,NULL,NULL,NULL,255,115,250,125,250,130,1125,NULL,NULL
891,891,Kubfu,NULL,12,Fighting,NULL,Inner Focus,NULL,NULL,NULL,60,90,60,53,50,72,385,NULL,NULL
892,892,Urshifu,NULL,105,Fighting,Dark,Unseen Fist,NULL,NULL,NULL,100,130,100,63,60,97,550,38,Conquer the Tower of Darkness in Galar's Isle of Armor
3033,892,Urshifu,NULL,105,Fighting,Dark,Unseen Fist,NULL,NULL,NULL,100,130,100,63,60,97,550,38,Scroll of Darkness
3034,892,Urshifu,Rapid-Strike,105,Fighting,Water,Unseen Fist,NULL,NULL,NULL,100,130,100,63,60,97,550,38,Conquer the Tower of Waters in Galar's Isle of Armor
3035,892,Urshifu,Rapid-Strike,105,Fighting,Water,Unseen Fist,NULL,NULL,NULL,100,130,100,63,60,97,550,38,Scroll of Waters
3036,892,Urshifu,Rapid-Strike-Gigantamax,0,Fighting,Water,Unseen Fist,NULL,NULL,NULL,100,130,100,63,60,97,550,NULL,NULL
3037,892,Urshifu,Gigantamax,0,Fighting,Dark,Unseen Fist,NULL,NULL,NULL,100,130,100,63,60,97,550,NULL,NULL
893,893,Zarude,NULL,70,Dark,Grass,Leaf Guard,NULL,NULL,NULL,105,120,105,70,95,105,600,NULL,NULL
3038,893,Zarude,Dada,70,Dark,Grass,Leaf Guard,NULL,NULL,NULL,105,120,105,70,95,105,600,NULL,NULL
894,894,Regieleki,NULL,145,Electric,NULL,Transistor,NULL,NULL,NULL,80,100,50,100,50,200,580,NULL,NULL
895,895,Regidrago,NULL,200,Dragon,NULL,Dragon's Maw,NULL,NULL,NULL,200,100,50,100,50,80,580,NULL,NULL
896,896,Glastrier,NULL,800,Ice,NULL,Chilling Neigh,NULL,NULL,NULL,100,145,130,65,110,30,580,NULL,NULL
897,897,Spectrier,NULL,44.5,Ghost,NULL,Grim Neigh,NULL,NULL,NULL,100,65,60,145,80,130,580,NULL,NULL
898,898,Calyrex,NULL,7.7,Psychic,Grass,Unnerve,NULL,NULL,NULL,100,80,80,80,80,80,500,NULL,NULL
3043,898,Calyrex,Shadow-Rider,7.7,Psychic,Ghost,As One,NULL,NULL,NULL,100,85,80,165,100,150,680,NULL,NULL
3044,898,Calyrex,Ice-Rider,7.7,Psychic,Ice,As One,NULL,NULL,NULL,100,165,150,85,130,50,680,NULL,NULL
899,899,Wyrdeer,NULL,95.1,Normal,Psychic,Intimidate,Frisk,Sap Sipper,NULL,103,105,72,105,75,65,525,358,Use Psyshield Bash 20 times in Agile Style in Hisui
3045,899,Wyrdeer,NULL,95.1,Normal,Psychic,Intimidate,Frisk,Sap Sipper,NULL,103,105,72,105,75,65,525,358,NULL
900,900,Kleavor,NULL,89,Bug,Rock,Swarm,Sheer Force,Sharpness,NULL,70,130,95,45,75,85,500,219,Black Augurite on Scyther in Hisui
901,901,Ursaluna,NULL,290,Ground,Normal,Guts,Bulletproof,Unnerve,NULL,130,140,105,45,80,50,550,341,Peat Block During a Full Moon in Crimson Mirelands
3047,901,Ursaluna,NULL,290,Ground,Normal,Guts,Bulletproof,Unnerve,NULL,130,140,105,45,80,50,550,341,NULL
3048,901,Ursaluna,Bloodmoon,290,Ground,Normal,Mind's Eye,NULL,NULL,NULL,113,70,120,135,65,52,555,NULL,NULL
902,902,Basculegion,NULL,110,Water,Ghost,Swift Swim,Adaptability,Mold Breaker,NULL,120,112,65,80,75,78,530,1623,Receive 294+ Recoil Damage Without Fainting
3049,902,Basculegion,Female,110,Water,Ghost,Swift Swim,Adaptability,Mold Breaker,NULL,120,92,65,100,75,78,530,1623,Receive 294+ Recoil Damage Without Fainting
903,903,Sneasler,NULL,43,Fighting,Poison,Pressure,Unburden,Poison Touch,NULL,80,130,60,40,80,120,510,1630,Razor Claw During the Day
904,904,Overqwil,NULL,60.5,Dark,Poison,Poison Point,Swift Swim,Intimidate,NULL,85,115,95,65,65,85,510,1625,Use Barb Barrage 20 times in Strong Style In Hisui
3051,904,Overqwil,NULL,60.5,Dark,Poison,Poison Point,Swift Swim,Intimidate,NULL,85,115,95,65,65,85,510,1625,Knowing Barb Barrage
905,905,Enamorus,NULL,48,Fairy,Flying,Healer,NULL,Contrary,NULL,74,115,70,135,80,106,580,NULL,NULL
3052,905,Enamorus,Therian,48,Fairy,Flying,Overcoat,NULL,NULL,NULL,74,115,110,135,100,46,580,NULL,NULL
906,906,Sprigatito,NULL,4.1,Grass,NULL,Overgrow,NULL,Protean,NULL,40,61,54,45,45,65,310,NULL,NULL
907,907,Floragato,NULL,12.2,Grass,NULL,Overgrow,NULL,Protean,NULL,61,80,63,60,63,83,410,1642,Level 16
908,908,Meowscarada,NULL,31.2,Grass,Dark,Overgrow,NULL,Protean,NULL,76,110,70,81,70,123,530,1666,Level 36
909,909,Fuecoco,NULL,4.1,Fire,NULL,Blaze,NULL,Unaware,NULL,67,45,59,63,40,36,310,NULL,NULL
910,910,Crocalor,NULL,30.7,Fire,NULL,Blaze,NULL,Unaware,NULL,81,55,78,49,58,90,411,1643,Level 16
911,911,Skeledirge,NULL,326.5,Fire,Ghost,Blaze,NULL,Unaware,NULL,104,75,100,110,75,66,530,1669,Level 36
912,912,Quaxly,NULL,6.1,Water,NULL,Torrent,NULL,Moxie,NULL,55,65,45,50,45,50,310,NULL,NULL
913,913,Quaxwell,NULL,21.5,Water,NULL,Torrent,NULL,Moxie,NULL,70,85,65,65,60,65,410,1644,Level 16
914,914,Quaquaval,NULL,61.9,Water,Fighting,Torrent,NULL,Moxie,NULL,85,120,80,85,75,85,530,1674,Level 36
915,915,Lechonk,NULL,10.2,Normal,NULL,Aroma Veil,Gluttony,Thick Fat,NULL,54,45,40,35,45,35,254,NULL,NULL
916,916,Oinkologne,NULL,120,Normal,NULL,Lingering Aroma,Gluttony,Thick Fat,NULL,110,100,75,59,80,65,489,1649,Level 18
3063,916,Oinkologne,Female,120,Normal,NULL,Aroma Veil,Gluttony,Thick Fat,NULL,115,90,70,59,90,65,489,1649,Level 18
917,917,Tarountula,NULL,4,Bug,NULL,Insomnia,NULL,Stakeout,NULL,35,41,45,29,40,20,210,NULL,NULL
918,918,Spidops,NULL,16.5,Bug,NULL,Insomnia,NULL,Stakeout,NULL,60,79,92,52,86,35,404,1712,Level 15
919,919,Nymble,NULL,1,Bug,NULL,Swarm,NULL,Tinted Lens,NULL,33,46,40,21,25,45,210,NULL,NULL
920,920,Lokix,NULL,17.5,Bug,Dark,Swarm,NULL,Tinted Lens,NULL,71,102,78,52,55,92,450,1714,Level 24
921,921,Pawmi,NULL,2.5,Electric,NULL,Static,Natural Cure,Iron Fist,NULL,45,50,20,40,25,60,240,NULL,NULL
922,922,Pawmo,NULL,6.5,Electric,Fighting,Volt Absorb,Natural Cure,Iron Fist,NULL,60,75,40,50,40,85,350,1650,Level 18
923,923,Pawmot,NULL,41,Electric,Fighting,Volt Absorb,Natural Cure,Iron Fist,NULL,70,115,70,70,60,105,490,1698,After Walking 1000 Steps using Let's Go
924,924,Tandemaus,NULL,1.8,Normal,NULL,Run Away,Pickup,Own Tempo,NULL,50,50,45,40,45,75,305,NULL,NULL
925,925,Maushold,NULL,2.8,Normal,NULL,Friend Guard,Cheek Pouch,Technician,NULL,74,75,70,65,75,111,470,1691,Level 25 in a Fight
3072,925,Maushold,Family-of-Three,2.3,Normal,NULL,Friend Guard,Cheek Pouch,Technician,NULL,74,75,70,65,75,111,470,1691,Level 25 in a Fight
926,926,Fidough,NULL,10.9,Fairy,NULL,Own Tempo,NULL,Klutz,NULL,37,55,70,30,55,65,312,NULL,NULL
927,927,Dachsbun,NULL,14.9,Fairy,NULL,Well-Baked Body,NULL,Aroma Veil,NULL,57,80,115,50,80,95,477,1653,Level 26
928,928,Smoliv,NULL,6.5,Grass,Normal,Early Bird,NULL,Harvest,NULL,41,35,45,58,51,30,260,NULL,NULL
929,929,Dolliv,NULL,11.9,Grass,Normal,Early Bird,NULL,Harvest,NULL,52,53,60,78,78,33,354,1651,Level 25
930,930,Arboliva,NULL,48.2,Grass,Normal,Seed Sower,NULL,Harvest,NULL,78,69,90,125,109,39,510,1696,Level 35
931,931,Squawkabilly,NULL,2.4,Normal,Flying,Intimidate,Hustle,Guts,NULL,82,96,51,45,51,92,417,NULL,NULL
3078,931,Squawkabilly,Yellow,2.4,Normal,Flying,Intimidate,Hustle,Sheer Force,NULL,82,96,51,45,51,92,417,NULL,NULL
3079,931,Squawkabilly,White,2.4,Normal,Flying,Intimidate,Hustle,Sheer Force,NULL,82,96,51,45,51,92,417,NULL,NULL
3080,931,Squawkabilly,Blue,2.4,Normal,Flying,Intimidate,Hustle,Guts,NULL,82,96,51,45,51,92,417,NULL,NULL
932,932,Nacli,NULL,16,Rock,NULL,Purifying Salt,Sturdy,Clear Body,NULL,55,55,75,35,35,25,280,NULL,NULL
933,933,Naclstack,NULL,105,Rock,NULL,Purifying Salt,Sturdy,Clear Body,NULL,60,60,100,35,65,35,355,1750,Level 24
934,934,Garganacl,NULL,240,Rock,NULL,Purifying Salt,Sturdy,Clear Body,NULL,100,100,130,45,90,35,500,1751,Level 38
935,935,Charcadet,NULL,10.5,Fire,NULL,Flash Fire,NULL,Flame Body,NULL,40,50,40,50,40,35,255,NULL,NULL
936,936,Armarouge,NULL,85,Fire,Psychic,Flash Fire,NULL,Weak Armor,NULL,85,60,100,125,80,75,525,1668,Auspicious Armor
937,937,Ceruledge,NULL,62,Fire,Ghost,Flash Fire,NULL,Weak Armor,NULL,75,125,80,60,100,85,525,1668,Malicious Armor
938,938,Tadbulb,NULL,0.4,Electric,NULL,Own Tempo,Static,Damp,NULL,61,31,41,59,35,45,272,NULL,NULL
939,939,Bellibolt,NULL,113,Electric,NULL,Electromorphosis,Static,Damp,NULL,109,64,91,103,83,45,495,1680,Thunder Stone
940,940,Wattrel,NULL,3.6,Electric,Flying,Wind Power,Volt Absorb,Competitive,NULL,40,40,35,55,40,70,280,NULL,NULL
941,941,Kilowattrel,NULL,38.6,Electric,Flying,Wind Power,Volt Absorb,Competitive,NULL,70,70,60,105,60,125,490,1726,Level 25
942,942,Maschiff,NULL,16,Dark,NULL,Intimidate,Guard Dog,Stakeout,NULL,60,78,60,40,51,51,340,NULL,NULL
943,943,Mabosstiff,NULL,61,Dark,NULL,Intimidate,Guard Dog,Stakeout,NULL,80,120,90,60,70,85,505,1755,Level 30
944,944,Shroodle,NULL,0.7,Poison,Normal,Unburden,Pickpocket,Prankster,NULL,40,65,35,40,35,75,290,NULL,NULL
945,945,Grafaiai,NULL,27.2,Poison,Normal,Unburden,Poison Touch,Prankster,NULL,63,95,65,80,72,110,485,1708,Level 28
946,946,Bramblin,NULL,0.6,Grass,Ghost,Wind Power,NULL,Infiltrator,NULL,40,65,30,45,35,60,275,NULL,NULL
947,947,Brambleghast,NULL,6,Grass,Ghost,Wind Power,NULL,Infiltrator,NULL,55,115,70,80,70,90,480,1702,After Walking 1000 Steps using Let's Go
948,948,Toedscool,NULL,33,Ground,Grass,Mycelium Might,NULL,NULL,NULL,40,40,35,50,100,70,335,NULL,NULL
949,949,Toedscruel,NULL,58,Ground,Grass,Mycelium Might,NULL,NULL,NULL,80,70,65,80,120,100,515,1720,Level 30
950,950,Klawf,NULL,79,Rock,NULL,Anger Shell,Shell Armor,Regenerator,NULL,70,100,115,35,55,75,450,NULL,NULL
951,951,Capsakid,NULL,3,Grass,NULL,Chlorophyll,Insomnia,Klutz,NULL,50,62,40,62,40,50,304,NULL,NULL
952,952,Scovillain,NULL,15,Grass,Fire,Chlorophyll,Insomnia,Moody,NULL,65,108,65,108,65,75,486,1687,Fire Stone
953,953,Rellor,NULL,1,Bug,NULL,Compound Eyes,NULL,Shed Skin,NULL,41,50,60,31,58,30,270,NULL,NULL
954,954,Rabsca,NULL,3.5,Bug,Psychic,Synchronize,NULL,Telepathy,NULL,75,50,85,115,100,45,470,1700,After Walking 1000 Steps using Let's Go
955,955,Flittle,NULL,1.5,Psychic,NULL,Anticipation,Frisk,Speed Boost,NULL,30,35,30,55,30,75,255,NULL,NULL
956,956,Espathra,NULL,90,Psychic,NULL,Opportunist,Frisk,Speed Boost,NULL,95,60,60,101,60,105,481,1716,Level 35
957,957,Tinkatink,NULL,8.9,Fairy,Steel,Mold Breaker,Own Tempo,Pickpocket,NULL,50,45,45,35,64,58,297,NULL,NULL
958,958,Tinkatuff,NULL,59.1,Fairy,Steel,Mold Breaker,Own Tempo,Pickpocket,NULL,65,55,55,45,82,78,380,1729,Level 24
959,959,Tinkaton,NULL,112.8,Fairy,Steel,Mold Breaker,Own Tempo,Pickpocket,NULL,85,75,77,70,105,94,506,1730,Level 38
960,960,Wiglett,NULL,1.8,Water,NULL,Gooey,Rattled,Sand Veil,NULL,10,55,25,35,25,95,245,NULL,NULL
961,961,Wugtrio,NULL,5.4,Water,NULL,Gooey,Rattled,Sand Veil,NULL,35,100,50,50,70,120,425,1660,Level 26
962,962,Bombirdier,NULL,42.9,Flying,Dark,Big Pecks,Keen Eye,Rocky Payload,NULL,70,103,85,60,85,82,485,NULL,NULL
963,963,Finizen,NULL,60.2,Water,NULL,Water Veil,NULL,NULL,NULL,70,45,40,45,40,75,315,NULL,NULL
964,964,Palafin,NULL,60.2,Water,NULL,Zero to Hero,NULL,NULL,NULL,100,70,72,53,62,100,457,1693,Level 38 while in a Union Circle group
3113,964,Palafin,Hero,97.4,Water,NULL,Zero to Hero,NULL,NULL,NULL,100,160,97,106,87,100,650,NULL,NULL
965,965,Varoom,NULL,35,Steel,Poison,Overcoat,NULL,Slow Start,NULL,45,70,63,30,45,47,300,NULL,NULL
966,966,Revavroom,NULL,120,Steel,Poison,Overcoat,NULL,Filter,NULL,80,119,90,54,67,90,500,1718,Level 40
967,967,Cyclizar,NULL,63,Dragon,Normal,Shed Skin,NULL,Regenerator,NULL,70,95,65,85,65,121,501,NULL,NULL
968,968,Orthworm,NULL,310,Steel,NULL,Earth Eater,NULL,Sand Veil,NULL,70,85,145,60,55,65,480,NULL,NULL
969,969,Glimmet,NULL,8,Rock,Poison,Toxic Debris,NULL,Corrosion,NULL,48,35,42,105,60,60,350,NULL,NULL
970,970,Glimmora,NULL,45,Rock,Poison,Toxic Debris,NULL,Corrosion,NULL,83,55,90,130,81,86,525,1753,Level 35
971,971,Greavard,NULL,35,Ghost,NULL,Pickup,NULL,Fluffy,NULL,50,61,60,30,55,34,290,NULL,NULL
972,972,Houndstone,NULL,15,Ghost,NULL,Sand Rush,NULL,Fluffy,NULL,72,101,100,50,97,68,488,1663,Level 30 At Night
973,973,Flamigo,NULL,37,Flying,Fighting,Scrappy,Tangled Feet,Costar,NULL,82,115,74,75,64,90,500,NULL,NULL
974,974,Cetoddle,NULL,45,Ice,NULL,Thick Fat,Snow Cloak,Sheer Force,NULL,108,68,45,30,40,43,334,NULL,NULL
975,975,Cetitan,NULL,700,Ice,NULL,Thick Fat,Slush Rush,Sheer Force,NULL,170,113,65,45,55,73,521,1689,Ice Stone
976,976,Veluza,NULL,90,Water,Psychic,Mold Breaker,NULL,Sharpness,NULL,90,102,73,78,65,70,478,NULL,NULL
977,977,Dondozo,NULL,220,Water,NULL,Unaware,Oblivious,Water Veil,NULL,150,100,115,65,65,35,530,NULL,NULL
978,978,Tatsugiri,NULL,8,Dragon,Water,Commander,NULL,Storm Drain,NULL,68,50,60,120,95,82,475,NULL,NULL
3127,978,Tatsugiri,Stretchy,8,Dragon,Water,Commander,NULL,Storm Drain,NULL,68,50,60,120,95,82,475,NULL,NULL
3128,978,Tatsugiri,Droppy,8,Dragon,Water,Commander,NULL,Storm Drain,NULL,68,50,60,120,95,82,475,NULL,NULL
979,979,Annihilape,NULL,56,Fighting,Ghost,Vital Spirit,Inner Focus,Defiant,NULL,110,115,80,50,90,90,535,924,After Using Rage Fist 20 Times
980,980,Clodsire,NULL,223,Poison,Ground,Poison Point,Water Absorb,Unaware,NULL,130,75,60,45,100,20,430,1654,Level 20
981,981,Farigiraf,NULL,160,Normal,Psychic,Cud Chew,Armor Tail,Sap Sipper,NULL,120,90,70,110,70,60,520,327,Knowing Twin Beam
982,982,Dudunsparce,NULL,39.2,Normal,NULL,Serene Grace,Run Away,Rattled,NULL,125,100,80,85,75,55,520,330,Knowing Hyper Drill
3132,982,Dudunsparce,Three-Segment,47,Normal,NULL,Serene Grace,Run Away,Rattled,NULL,125,100,80,85,75,55,520,330,Knowing Hyper Drill
983,983,Kingambit,NULL,120,Dark,Steel,Defiant,Supreme Overload,Pressure,NULL,100,135,120,60,85,50,550,999,After Defeating 3 Wild Bisharp That Are Holding a Leader's Crest
984,984,Great Tusk,NULL,320,Ground,Fighting,Protosynthesis,NULL,NULL,NULL,115,131,131,53,53,87,570,NULL,NULL
985,985,Scream Tail,NULL,8,Fairy,Psychic,Protosynthesis,NULL,NULL,NULL,115,65,99,65,115,111,570,NULL,NULL
986,986,Brute Bonnet,NULL,21,Grass,Dark,Protosynthesis,NULL,NULL,NULL,111,127,99,79,99,55,570,NULL,NULL
987,987,Flutter Mane,NULL,4,Ghost,Fairy,Protosynthesis,NULL,NULL,NULL,55,55,55,135,135,135,570,NULL,NULL
988,988,Slither Wing,NULL,92,Bug,Fighting,Protosynthesis,NULL,NULL,NULL,85,135,79,85,105,81,570,NULL,NULL
989,989,Sandy Shocks,NULL,60,Electric,Ground,Protosynthesis,NULL,NULL,NULL,85,81,97,121,85,101,570,NULL,NULL
990,990,Iron Treads,NULL,240,Ground,Steel,Quark Drive,NULL,NULL,NULL,90,112,120,72,70,106,570,NULL,NULL
991,991,Iron Bundle,NULL,11,Ice,Water,Quark Drive,NULL,NULL,NULL,56,80,114,124,60,136,570,NULL,NULL
992,992,Iron Hands,NULL,380.7,Fighting,Electric,Quark Drive,NULL,NULL,NULL,154,140,108,50,68,50,570,NULL,NULL
993,993,Iron Jugulis,NULL,111,Dark,Flying,Quark Drive,NULL,NULL,NULL,94,80,86,122,80,108,570,NULL,NULL
994,994,Iron Moth,NULL,36,Fire,Poison,Quark Drive,NULL,NULL,NULL,80,70,60,140,110,110,570,NULL,NULL
995,995,Iron Thorns,NULL,303,Rock,Electric,Quark Drive,NULL,NULL,NULL,100,130,110,70,84,72,566,NULL,NULL
996,996,Frigibax,NULL,17,Dragon,Ice,Thermal Exchange,NULL,Ice Body,NULL,65,75,45,35,45,55,320,NULL,NULL
997,997,Arctibax,NULL,30,Dragon,Ice,Thermal Exchange,NULL,Ice Body,NULL,90,95,66,45,65,62,423,1723,Level 35
998,998,Baxcalibur,NULL,210,Dragon,Ice,Thermal Exchange,NULL,Ice Body,NULL,115,145,92,75,86,87,600,1724,Level 54
999,999,Gimmighoul,NULL,5,Ghost,NULL,Rattled,NULL,NULL,NULL,45,30,70,75,70,10,300,NULL,NULL
3149,999,Gimmighoul,Roaming,0.1,Ghost,NULL,Run Away,NULL,NULL,NULL,45,30,25,75,45,80,300,NULL,NULL
1000,1000,Gholdengo,NULL,30,Steel,Ghost,Good as Gold,NULL,NULL,NULL,87,60,95,133,97,84,556,1664,While Having 999 Gimmighoul Coins
3150,1000,Gholdengo,NULL,30,Steel,Ghost,Good as Gold,NULL,NULL,NULL,87,60,95,133,97,84,556,1665,While Having 999 Gimmighoul Coins
1001,1001,Wo-Chien,NULL,74.2,Dark,Grass,Tablets of Ruin,NULL,NULL,NULL,85,85,100,95,135,70,570,NULL,NULL
1002,1002,Chien-Pao,NULL,152.2,Dark,Ice,Sword of Ruin,NULL,NULL,NULL,80,120,80,90,65,135,570,NULL,NULL
1003,1003,Ting-Lu,NULL,699.7,Dark,Ground,Vessel of Ruin,NULL,NULL,NULL,155,110,125,55,80,45,570,NULL,NULL
1004,1004,Chi-Yu,NULL,4.9,Dark,Fire,Beads of Ruin,NULL,NULL,NULL,55,80,80,135,120,100,570,NULL,NULL
1005,1005,Roaring Moon,NULL,380,Dragon,Dark,Protosynthesis,NULL,NULL,NULL,105,139,71,55,101,119,590,NULL,NULL
1006,1006,Iron Valiant,NULL,35,Fairy,Fighting,Quark Drive,NULL,NULL,NULL,74,130,90,120,60,116,590,NULL,NULL
1007,1007,Koraidon,NULL,303,Fighting,Dragon,Orichalcum Pulse,NULL,NULL,NULL,100,135,115,85,100,135,670,NULL,NULL
1008,1008,Miraidon,NULL,240,Electric,Dragon,Hadron Engine,NULL,NULL,NULL,100,85,100,135,115,135,670,NULL,NULL
1009,1009,Walking Wake,NULL,280,Water,Dragon,Protosynthesis,NULL,NULL,NULL,99,83,91,125,83,109,590,NULL,NULL
1010,1010,Iron Leaves,NULL,125,Grass,Psychic,Quark Drive,NULL,NULL,NULL,90,130,88,70,108,104,590,NULL,NULL
1011,1011,Dipplin,NULL,4.4,Grass,Dragon,Supersweet Syrup,Gluttony,Sticky Hold,NULL,80,80,110,95,80,40,485,1501,Syrupy Apple
1012,1012,Poltchageist,NULL,1.1,Grass,Ghost,Hospitality,NULL,Heatproof,NULL,40,45,45,74,54,50,308,NULL,NULL
3162,1012,Poltchageist,Artisan,1.1,Grass,Ghost,Hospitality,NULL,Heatproof,NULL,40,45,45,74,54,50,308,NULL,NULL
1013,1013,Sinistcha,NULL,2.2,Grass,Ghost,Hospitality,NULL,Heatproof,NULL,71,60,106,121,80,70,508,1874,Unremarkable Teacup
3163,1013,Sinistcha,Masterpiece,2.2,Grass,Ghost,Hospitality,NULL,Heatproof,NULL,71,60,106,121,80,70,508,1877,Masterpiece Teacup
1014,1014,Okidogi,NULL,92,Poison,Fighting,Toxic Chain,NULL,Guard Dog,NULL,88,128,115,58,86,80,555,NULL,NULL
1015,1015,Munkidori,NULL,12.2,Poison,Psychic,Toxic Chain,NULL,Frisk,NULL,86,75,66,130,90,106,553,NULL,NULL
1016,1016,Fezandipiti,NULL,30.1,Poison,Fairy,Toxic Chain,NULL,Technician,NULL,88,91,82,70,125,99,555,NULL,NULL
1017,1017,Ogerpon,NULL,39.8,Grass,NULL,Defiant,NULL,NULL,NULL,80,120,84,60,96,110,550,NULL,NULL
3167,1017,Ogerpon,Wellspring,39.8,Grass,Water,Water Absorb,NULL,NULL,NULL,80,120,84,60,96,110,550,NULL,NULL
3168,1017,Ogerpon,Hearthflame,39.8,Grass,Fire,Mold Breaker,NULL,NULL,NULL,80,120,84,60,96,110,550,NULL,NULL
3169,1017,Ogerpon,Cornerstone,39.8,Grass,Rock,Sturdy,NULL,NULL,NULL,80,120,84,60,96,110,550,NULL,NULL
1018,1018,Archaludon,NULL,60,Steel,Dragon,Stamina,Sturdy,Stalwart,NULL,90,105,130,125,65,85,600,1424,Metal Alloy
1019,1019,Hydrapple,NULL,93,Grass,Dragon,Supersweet Syrup,Regenerator,Sticky Hold,NULL,106,80,110,120,80,44,540,1870,Knowing Dragon Cheer
1020,1020,Gouging Fire,NULL,590,Fire,Dragon,Protosynthesis,NULL,NULL,NULL,105,115,121,65,93,91,590,NULL,NULL
1021,1021,Raging Bolt,NULL,480,Electric,Dragon,Protosynthesis,NULL,NULL,NULL,125,73,91,137,89,75,590,NULL,NULL
1022,1022,Iron Boulder,NULL,162.5,Rock,Psychic,Quark Drive,NULL,NULL,NULL,90,120,80,68,108,124,590,NULL,NULL
1023,1023,Iron Crown,NULL,156,Steel,Psychic,Quark Drive,NULL,NULL,NULL,90,72,100,122,108,98,590,NULL,NULL
1024,1024,Terapagos,NULL,6.5,Normal,NULL,Tera Shift,NULL,NULL,NULL,90,65,85,65,85,60,450,NULL,NULL
3176,1024,Terapagos,Terastal,16,Normal,NULL,Tera Shell,NULL,NULL,NULL,95,95,110,105,110,85,600,NULL,NULL
3177,1024,Terapagos,Stellar,77,Normal,NULL,Teraform Zero,NULL,NULL,NULL,160,105,110,130,110,85,700,NULL,NULL
1025,1025,Pecharunt,NULL,0.3,Poison,Ghost,Poison Puppeteer,NULL,NULL,NULL,88,88,160,88,88,88,600,NULL,NULL
